timestamp	elapsed_process	active_file	active_lines	total_lines	error_rows	gpu	ollama_model
2026-05-20 20:02:43	02:26	qwen2.5_7b__rag_only.jsonl	24	24	0	7985/ 0/ 75	qwen2.5:7b
2026-05-20 20:03:43	03:27	qwen2.5_7b__rag_only.jsonl	36	36	0	7987/ 100/ 80	qwen2.5:7b
2026-05-20 20:04:43	04:27	qwen2.5_7b__rag_only.jsonl	48	48	0	7987/ 100/ 79	qwen2.5:7b
2026-05-20 20:05:43	05:27	qwen2.5_7b__hybrid_rag.jsonl	10	60	0	7987/ 91/ 83	qwen2.5:7b
2026-05-20 20:06:43	06:27	qwen2.5_7b__hybrid_rag.jsonl	25	75	0	7987/ 75/ 81	qwen2.5:7b
2026-05-20 20:07:43	07:27	qwen2.5_7b__hybrid_rag.jsonl	39	89	0	7987/ 100/ 82	qwen2.5:7b
2026-05-20 20:08:44	08:27	qwen2.5_7b__pretrained_only.jsonl	6	106	0	7987/ 83/ 82	qwen2.5:7b
2026-05-20 20:09:44	09:27	qwen2.5_7b__pretrained_only.jsonl	38	138	0	7987/ 84/ 82	qwen2.5:7b
2026-05-20 20:10:44	10:27	qwen2.5_7b__direct_kb.jsonl	3	153	0	7987/ 89/ 82	qwen2.5:7b
2026-05-20 20:11:44	11:27	qwen2.5_7b__direct_kb.jsonl	19	169	0	7987/ 88/ 82	qwen2.5:7b
2026-05-20 20:12:44	12:27	qwen2.5_7b__direct_kb.jsonl	20	170	0	7987/ 91/ 83	qwen2.5:7b
2026-05-20 20:13:44	13:28	qwen2.5_7b__direct_kb.jsonl	22	172	0	7987/ 89/ 83	qwen2.5:7b
2026-05-20 20:14:44	14:28	qwen2.5_7b__direct_kb.jsonl	28	178	0	7987/ 91/ 83	qwen2.5:7b
2026-05-20 20:15:44	15:28	qwen2.5_7b__direct_kb.jsonl	48	198	0	7987/ 88/ 81	qwen2.5:7b
2026-05-20 20:16:44	16:28	qwen2.5_7b__direct_kb.jsonl	48	198	0	7987/ 91/ 83	qwen2.5:7b
2026-05-20 20:17:45	17:28	llama3.1_8b__rag_only.jsonl	5	205	0	17064/ 100/ 83	llama3.1:8b
2026-05-20 20:18:45	18:28	llama3.1_8b__rag_only.jsonl	15	215	0	17066/ 100/ 83	llama3.1:8b
2026-05-20 20:19:45	19:28	llama3.1_8b__rag_only.jsonl	24	224	0	17066/ 84/ 83	llama3.1:8b
2026-05-20 20:20:45	20:29	llama3.1_8b__rag_only.jsonl	36	236	0	17066/ 100/ 83	llama3.1:8b
2026-05-20 20:21:45	21:29	llama3.1_8b__hybrid_rag.jsonl	0	250	0	17066/ 88/ 83	llama3.1:8b
2026-05-20 20:22:45	22:29	llama3.1_8b__hybrid_rag.jsonl	8	258	0	10409/ 89/ 80	llama3.1:8b
2026-05-20 20:23:46	23:29	llama3.1_8b__hybrid_rag.jsonl	22	272	0	10409/ 100/ 83	llama3.1:8b
2026-05-20 20:24:46	24:29	llama3.1_8b__hybrid_rag.jsonl	33	283	0	10409/ 88/ 83	llama3.1:8b
2026-05-20 20:25:46	25:29	llama3.1_8b__hybrid_rag.jsonl	47	297	0	10409/ 4/ 80	llama3.1:8b
2026-05-20 20:26:46	26:29	llama3.1_8b__pretrained_only.jsonl	25	325	0	10411/ 85/ 81	llama3.1:8b
2026-05-20 20:27:46	27:30	llama3.1_8b__pretrained_only.jsonl	50	350	0	10411/ 100/ 83	llama3.1:8b
2026-05-20 20:28:46	28:30	llama3.1_8b__direct_kb.jsonl	12	362	0	10411/ 90/ 81	llama3.1:8b
2026-05-20 20:29:46	29:30	llama3.1_8b__direct_kb.jsonl	24	374	0	10411/ 91/ 82	llama3.1:8b
2026-05-20 20:30:47	30:30	llama3.1_8b__direct_kb.jsonl	35	385	0	10411/ 90/ 82	llama3.1:8b
2026-05-20 20:31:47	31:30	llama3.1_8b__direct_kb.jsonl	40	390	0	10411/ 90/ 83	llama3.1:8b
2026-05-20 20:32:47	32:30	llama3.1_8b__direct_kb.jsonl	45	395	0	10411/ 89/ 83	llama3.1:8b
2026-05-20 20:33:47	33:31	mistral-small3.2_24b__rag_only.jsonl	0	400	0	22007/ 97/ 74	mistral-small3.2:24b
2026-05-20 20:34:47	34:31	mistral-small3.2_24b__rag_only.jsonl	4	404	0	22007/ 100/ 84	mistral-small3.2:24b
2026-05-20 20:35:47	35:31	mistral-small3.2_24b__rag_only.jsonl	9	409	0	22007/ 97/ 84	mistral-small3.2:24b
2026-05-20 20:36:48	36:31	mistral-small3.2_24b__rag_only.jsonl	12	412	0	22007/ 97/ 83	mistral-small3.2:24b
2026-05-20 20:37:48	37:31	mistral-small3.2_24b__rag_only.jsonl	14	414	0	22007/ 98/ 83	mistral-small3.2:24b
2026-05-20 20:38:48	38:32	mistral-small3.2_24b__rag_only.jsonl	19	419	0	22007/ 96/ 84	mistral-small3.2:24b
2026-05-20 20:39:48	39:32	mistral-small3.2_24b__rag_only.jsonl	22	422	0	22007/ 97/ 83	mistral-small3.2:24b
2026-05-20 20:40:48	40:32	mistral-small3.2_24b__rag_only.jsonl	27	427	0	22007/ 71/ 82	mistral-small3.2:24b
2026-05-20 20:41:49	41:32	mistral-small3.2_24b__rag_only.jsonl	31	431	0	22007/ 95/ 83	mistral-small3.2:24b
2026-05-20 20:42:49	42:32	mistral-small3.2_24b__rag_only.jsonl	33	433	0	22007/ 100/ 84	mistral-small3.2:24b
2026-05-20 20:43:49	43:32	mistral-small3.2_24b__rag_only.jsonl	39	439	0	22007/ 97/ 84	mistral-small3.2:24b
2026-05-20 20:44:49	44:33	mistral-small3.2_24b__rag_only.jsonl	42	442	0	22007/ 100/ 84	mistral-small3.2:24b
2026-05-20 20:45:49	45:33	mistral-small3.2_24b__rag_only.jsonl	49	449	0	22007/ 100/ 84	mistral-small3.2:24b
2026-05-20 20:46:49	46:33	mistral-small3.2_24b__hybrid_rag.jsonl	2	452	0	22007/ 97/ 83	mistral-small3.2:24b
2026-05-20 20:47:50	47:33	mistral-small3.2_24b__hybrid_rag.jsonl	5	455	0	22007/ 98/ 81	mistral-small3.2:24b
2026-05-20 20:48:50	48:33	mistral-small3.2_24b__hybrid_rag.jsonl	9	459	0	22007/ 100/ 83	mistral-small3.2:24b
2026-05-20 20:49:50	49:33	mistral-small3.2_24b__hybrid_rag.jsonl	12	462	0	22007/ 95/ 83	mistral-small3.2:24b
2026-05-20 20:50:50	50:34	mistral-small3.2_24b__hybrid_rag.jsonl	16	466	0	22007/ 100/ 84	mistral-small3.2:24b
2026-05-20 20:51:50	51:34	mistral-small3.2_24b__hybrid_rag.jsonl	20	470	0	22007/ 100/ 84	mistral-small3.2:24b
2026-05-20 20:52:51	52:34	mistral-small3.2_24b__hybrid_rag.jsonl	23	473	0	22007/ 97/ 83	mistral-small3.2:24b
2026-05-20 20:53:51	53:34	mistral-small3.2_24b__hybrid_rag.jsonl	28	478	0	22009/ 97/ 83	mistral-small3.2:24b
2026-05-20 20:54:51	54:34	mistral-small3.2_24b__hybrid_rag.jsonl	30	480	0	22009/ 97/ 83	mistral-small3.2:24b
2026-05-20 20:55:51	55:35	mistral-small3.2_24b__hybrid_rag.jsonl	32	482	0	22009/ 94/ 83	mistral-small3.2:24b
2026-05-20 20:56:51	56:35	mistral-small3.2_24b__hybrid_rag.jsonl	36	486	0	22009/ 100/ 84	mistral-small3.2:24b
2026-05-20 20:57:51	57:35	mistral-small3.2_24b__hybrid_rag.jsonl	40	490	0	22009/ 98/ 83	mistral-small3.2:24b
2026-05-20 20:58:52	58:35	mistral-small3.2_24b__hybrid_rag.jsonl	45	495	0	22009/ 100/ 83	mistral-small3.2:24b
2026-05-20 20:59:52	59:35	mistral-small3.2_24b__hybrid_rag.jsonl	47	497	0	22009/ 97/ 83	mistral-small3.2:24b
2026-05-20 21:00:52	01:00:36	mistral-small3.2_24b__hybrid_rag.jsonl	47	497	0	22009/ 98/ 83	mistral-small3.2:24b
2026-05-20 21:01:52	01:01:36	mistral-small3.2_24b__pretrained_only.jsonl	6	506	0	22009/ 98/ 83	mistral-small3.2:24b
2026-05-20 21:02:52	01:02:36	mistral-small3.2_24b__pretrained_only.jsonl	21	521	0	22009/ 98/ 82	mistral-small3.2:24b
2026-05-20 21:03:53	01:03:36	mistral-small3.2_24b__pretrained_only.jsonl	34	534	0	22009/ 97/ 82	mistral-small3.2:24b
2026-05-20 21:04:53	01:04:36	mistral-small3.2_24b__pretrained_only.jsonl	45	545	0	22009/ 97/ 83	mistral-small3.2:24b
2026-05-20 21:05:53	01:05:37	mistral-small3.2_24b__pretrained_only.jsonl	50	550	0	22009/ 98/ 83	mistral-small3.2:24b
2026-05-20 21:06:53	01:06:37	mistral-small3.2_24b__pretrained_only.jsonl	50	550	0	22009/ 98/ 83	mistral-small3.2:24b
2026-05-20 21:07:53	01:07:37	mistral-small3.2_24b__pretrained_only.jsonl	50	550	0	22009/ 98/ 83	mistral-small3.2:24b
2026-05-20 21:08:54	01:08:37	mistral-small3.2_24b__direct_kb.jsonl	2	552	0	22009/ 100/ 84	mistral-small3.2:24b
2026-05-20 21:09:54	01:09:37	mistral-small3.2_24b__direct_kb.jsonl	2	552	0	22009/ 98/ 83	mistral-small3.2:24b
2026-05-20 21:10:54	01:10:38	mistral-small3.2_24b__direct_kb.jsonl	2	552	0	22009/ 98/ 83	mistral-small3.2:24b
2026-05-20 21:11:54	01:11:38	mistral-small3.2_24b__direct_kb.jsonl	3	553	0	22009/ 100/ 84	mistral-small3.2:24b
2026-05-20 21:12:54	01:12:38	mistral-small3.2_24b__direct_kb.jsonl	5	555	0	22009/ 100/ 84	mistral-small3.2:24b
2026-05-20 21:13:55	01:13:38	mistral-small3.2_24b__direct_kb.jsonl	7	557	0	22009/ 100/ 83	mistral-small3.2:24b
2026-05-20 21:14:55	01:14:38	mistral-small3.2_24b__direct_kb.jsonl	7	557	0	22009/ 98/ 83	mistral-small3.2:24b
2026-05-20 21:15:55	01:15:38	mistral-small3.2_24b__direct_kb.jsonl	7	557	0	22009/ 98/ 83	mistral-small3.2:24b
